1.096739633727545238e+00,1.477317128307268579e+00,1.000000000000000000e+00
2.000017871310663775e+00,2.637266758508336029e+00,1.000000000000000000e+00
2.062649047466278418e+00,3.163830005041689653e+00,1.000000000000000000e+00
6.089822435732914485e-01,4.740074768479813905e+00,1.000000000000000000e+00
1.271035941836981209e+00,2.854765589128078318e+00,1.000000000000000000e+00
1.201144078103331569e+00,3.489398025411551973e+00,1.000000000000000000e+00
1.164180559668671844e+00,2.757080925048955411e+00,1.000000000000000000e+00
8.538704751816150740e-01,4.490520590889452102e+00,1.000000000000000000e+00
3.480010902473752221e+00,2.255747033831874138e+00,1.000000000000000000e+00
2.570826235891012779e+00,3.766663311890043886e+00,1.000000000000000000e+00
1.730446069057108405e+00,1.432152726224957817e+00,1.000000000000000000e+00
1.225255173430087163e+00,2.685214067210240252e+00,1.000000000000000000e+00
4.992663394415428613e-01,2.911628858274003306e+00,1.000000000000000000e+00
1.459425859976323903e+00,2.021596300844425986e+00,1.000000000000000000e+00
2.358595867174915650e+00,2.242525572660993394e+00,1.000000000000000000e+00
1.172471643978299394e+00,3.561919321042995357e+00,1.000000000000000000e+00
1.962723728231415832e+00,4.908781284878100060e+00,1.000000000000000000e+00
2.290839089136070594e+00,4.345654056605586568e+00,1.000000000000000000e+00
3.617175104888111115e+00,2.764296704907741820e+00,1.000000000000000000e+00
1.200609588310083353e+00,3.121683622440161621e+00,1.000000000000000000e+00
2.356087293917630721e+00,5.392636399873094177e-01,1.000000000000000000e+00
1.916475887119653443e+00,2.482995496712601557e+00,1.000000000000000000e+00
2.601967358037126310e+00,2.473871273809280069e+00,1.000000000000000000e+00
1.450037586753962104e+00,4.033196932391806655e+00,1.000000000000000000e+00
3.747581172694418594e+00,2.008505113848970236e+00,1.000000000000000000e+00
-9.425186305138133491e-02,3.343607413169237486e+00,1.000000000000000000e+00
3.003365308241233045e+00,1.539731271453159467e+00,1.000000000000000000e+00
1.892626823607745479e+00,2.776196808690695850e+00,1.000000000000000000e+00
3.629883701865169066e+00,1.411053345885887156e+00,1.000000000000000000e+00
1.809130718558939810e+00,3.737029721464816490e+00,1.000000000000000000e+00
2.583834165637579172e+00,3.610329903510640204e+00,1.000000000000000000e+00
2.913050288578553637e-01,3.768145512181166445e+00,1.000000000000000000e+00
2.513080239999700982e+00,3.213455164718518109e+00,1.000000000000000000e+00
1.382443183668033981e+00,2.771439705951594945e+00,1.000000000000000000e+00
3.340955069057418125e+00,2.522902235778037294e+00,1.000000000000000000e+00
5.101192976565704917e-01,2.730838639911341126e+00,1.000000000000000000e+00
2.164587375030642580e+00,1.149000127194470311e+00,1.000000000000000000e+00
2.568407752809870992e+00,5.192423861228460780e+00,1.000000000000000000e+00
1.613677387396266205e-01,3.858580590910293928e+00,1.000000000000000000e+00
3.401513602925108071e+00,3.270138257789179548e+00,1.000000000000000000e+00
3.358683099222258495e+00,1.961959766263168259e+00,1.000000000000000000e+00
2.207628339141086471e+00,2.160397363754686495e+00,1.000000000000000000e+00
1.920141241502528739e+00,3.182348628520506484e+00,1.000000000000000000e+00
2.991905963913329192e+00,3.486624569466014290e+00,1.000000000000000000e+00
3.826701334241389141e+00,2.889561445826861696e+00,1.000000000000000000e+00
1.693944176795035395e+00,3.669203337538741394e+00,1.000000000000000000e+00
1.490469128515992558e+00,2.609638962138147278e+00,1.000000000000000000e+00
8.694417709987294351e-01,6.962538135891080948e-01,1.000000000000000000e+00
1.762704388061879124e+00,4.690384172542470864e+00,1.000000000000000000e+00
3.153385204161158306e+00,3.868656581248751003e+00,1.000000000000000000e+00
1.956615481437110171e+00,2.077642143255850282e+00,1.000000000000000000e+00
2.483564797376163202e+00,2.989808082645314169e+00,1.000000000000000000e+00
5.815067965461500066e-01,1.917321725345279004e+00,1.000000000000000000e+00
2.497893066433396037e+00,1.029132155236779811e+00,1.000000000000000000e+00
2.344077389097924957e+00,4.427277125658007684e+00,1.000000000000000000e+00
1.892920246903847081e+00,3.953786138880056367e+00,1.000000000000000000e+00
2.479188219286470929e+00,2.572307319063012354e+00,1.000000000000000000e+00
1.159348775490433248e+00,2.114581704827696029e+00,1.000000000000000000e+00
1.898895988888816166e+00,3.367290613712536906e+00,1.000000000000000000e+00
1.755595805341730875e+00,2.311986811504762596e+00,1.000000000000000000e+00
1.259077218003628040e+00,3.294580251850910635e+00,1.000000000000000000e+00
2.412644932466765813e+00,3.522244213578891170e+00,1.000000000000000000e+00
1.304292885766455967e+00,3.256576806890799425e+00,1.000000000000000000e+00
2.075623672612502801e+00,4.843731436292705084e+00,1.000000000000000000e+00
2.865810595267142435e+00,3.758932370069376638e+00,1.000000000000000000e+00
2.780676073176952201e+00,3.553777812744248976e+00,1.000000000000000000e+00
2.471927828020346940e+00,4.164181404014295040e+00,1.000000000000000000e+00
1.041444706095512096e+00,3.922216823717010747e+00,1.000000000000000000e+00
3.930871423773670159e+00,4.129825349677214597e+00,1.000000000000000000e+00
6.672886519664151805e-01,2.266843284209540954e+00,1.000000000000000000e+00
2.041943411354518734e+00,2.702317265208056263e+00,1.000000000000000000e+00
3.219336974982993205e+00,3.375826939731255472e+00,1.000000000000000000e+00
1.858492047201323993e+00,3.077062403166540783e+00,1.000000000000000000e+00
4.337467667405416893e-01,1.586363451390239598e+00,1.000000000000000000e+00
2.095464035249300583e+00,1.100974890295723929e+00,1.000000000000000000e+00
3.888222258398450926e+00,3.676959707898991070e+00,1.000000000000000000e+00
1.236547143114139713e+00,1.674781501508652681e+00,1.000000000000000000e+00
-5.577462951874601060e-02,3.363485256913414378e+00,1.000000000000000000e+00
4.788203080964932301e-01,2.985005944203541706e+00,1.000000000000000000e+00
1.663628534977881657e+00,3.737214637724768362e+00,1.000000000000000000e+00
9.751935078714244476e-01,2.862702871949123207e+00,1.000000000000000000e+00
3.686260332244649440e+00,3.686386015099159863e+00,1.000000000000000000e+00
1.644890375503516244e+00,4.247312693162455410e+00,1.000000000000000000e+00
